timestamp,state,type,status,listing_id,title,images,error
2026-04-12T16:24:48,Virginia,digital,draft_created,4487561457,"Virginia Topographic Map Digital Download | Elevation Relief Art, State Map Print, Geography Gift",8,
2026-04-12T16:25:10,Virginia,print,draft_created,4487561611,"Virginia Topographic Map Print | Elevation Relief Wall Art, State Poster, Terrain Map Gift",8,
2026-04-12T16:25:29,Washington,digital,draft_created,4487570288,"Washington Topographic Map Digital Download | Elevation Relief Art, State Map Print, Geography Gift",8,
2026-04-12T16:25:49,Washington,print,draft_created,4487570406,"Washington Topographic Map Print | Elevation Relief Wall Art, State Poster, Terrain Map Gift",8,
2026-04-12T16:26:11,WestVirginia,digital,draft_created,4487562015,"West Virginia Topographic Map Digital Download | Elevation Relief Art, State Map Print, Geography Gift",8,
2026-04-12T16:26:30,WestVirginia,print,draft_created,4487570686,"West Virginia Topographic Map Print | Elevation Relief Wall Art, State Poster, Terrain Map Gift",8,
2026-04-12T16:26:58,Wisconsin,digital,draft_created,4487570816,"Wisconsin Topographic Map Digital Download | Elevation Relief Art, State Map Print, Geography Gift",9,
2026-04-12T16:27:23,Wisconsin,print,draft_created,4487562517,"Wisconsin Topographic Map Print | Elevation Relief Wall Art, State Poster, Terrain Map Gift",9,
2026-04-12T16:27:41,Wyoming,digital,draft_created,4487571206,"Wyoming Topographic Map Digital Download | Elevation Relief Art, State Map Print, Geography Gift",8,
2026-04-12T16:28:03,Wyoming,print,draft_created,4487562837,"Wyoming Topographic Map Print | Elevation Relief Wall Art, State Poster, Terrain Map Gift",8,
